lat,lon,crs,total
60.5,65.5,b'',
60.5,66.5,b'',
60.5,67.5,b'',
60.5,68.5,b'',
60.5,69.5,b'',
60.5,70.5,b'',
60.5,71.5,b'',
60.5,72.5,b'',
60.5,73.5,b'',
60.5,74.5,b'',
60.5,75.5,b'',
60.5,76.5,b'',
60.5,77.5,b'',
60.5,78.5,b'',
60.5,79.5,b'',
60.5,80.5,b'',
60.5,81.5,b'',
60.5,82.5,b'',
60.5,83.5,b'',
60.5,84.5,b'',
60.5,85.5,b'',
60.5,86.5,b'',
60.5,87.5,b'',
60.5,88.5,b'',
60.5,89.5,b'',
60.5,90.5,b'',
60.5,91.5,b'',
60.5,92.5,b'',
60.5,93.5,b'',
60.5,94.5,b'',
60.5,95.5,b'',
60.5,96.5,b'',
60.5,97.5,b'',
60.5,98.5,b'',
60.5,99.5,b'',
60.5,100.5,b'',
60.5,101.5,b'',
60.5,102.5,b'',
60.5,103.5,b'',
60.5,104.5,b'',
60.5,105.5,b'',
60.5,106.5,b'',
60.5,107.5,b'',
60.5,108.5,b'',
60.5,109.5,b'',
60.5,110.5,b'',
60.5,111.5,b'',
60.5,112.5,b'',
60.5,113.5,b'',
60.5,114.5,b'',
60.5,115.5,b'',
60.5,116.5,b'',
60.5,117.5,b'',
60.5,118.5,b'',
60.5,119.5,b'',
60.5,120.5,b'',
60.5,121.5,b'',
60.5,122.5,b'',
60.5,123.5,b'',
60.5,124.5,b'',
60.5,125.5,b'',
60.5,126.5,b'',
60.5,127.5,b'',
60.5,128.5,b'',
60.5,129.5,b'',
60.5,130.5,b'',
60.5,131.5,b'',
60.5,132.5,b'',
60.5,133.5,b'',
60.5,134.5,b'',
60.5,135.5,b'',
60.5,136.5,b'',
60.5,137.5,b'',
60.5,138.5,b'',
60.5,139.5,b'',
60.5,140.5,b'',
60.5,141.5,b'',
60.5,142.5,b'',
60.5,143.5,b'',
60.5,144.5,b'',
60.5,145.5,b'',
60.5,146.5,b'',
60.5,147.5,b'',
60.5,148.5,b'',
60.5,149.5,b'',
60.5,150.5,b'',
60.5,151.5,b'',
60.5,152.5,b'',
60.5,153.5,b'',
60.5,154.5,b'',
60.5,155.5,b'',
60.5,156.5,b'',0.61689746
60.5,157.5,b'',0.6193906
60.5,158.5,b'',0.61913204
60.5,159.5,b'',0.61756486
60.5,160.5,b'',0.6162082
60.5,161.5,b'',0.61417246
60.5,162.5,b'',
60.5,163.5,b'',
60.5,164.5,b'',
60.5,165.5,b'',
60.5,166.5,b'',
60.5,167.5,b'',
60.5,168.5,b'',0.6057782
60.5,169.5,b'',
60.5,170.5,b'',
60.5,171.5,b'',0.61237955
60.5,172.5,b'',0.61564314
60.5,173.5,b'',0.6193415
60.5,174.5,b'',0.62284696
60.5,175.5,b'',0.62313473
60.5,176.5,b'',0.62417126
60.5,177.5,b'',0.62868667
60.5,178.5,b'',0.6345626
60.5,179.5,b'',0.6401261
61.5,-179.5,b'',0.66109145
61.5,-178.5,b'',0.6509326
61.5,-177.5,b'',0.6440741
61.5,-176.5,b'',0.64145505
61.5,-175.5,b'',0.6409933
61.5,-174.5,b'',0.63909864
61.5,-173.5,b'',0.6370119
61.5,-172.5,b'',0.63366354
61.5,-171.5,b'',0.6300703
61.5,-170.5,b'',0.62573516
61.5,-169.5,b'',0.6101147
61.5,-168.5,b'',0.59782
61.5,-167.5,b'',0.5969365
61.5,-166.5,b'',0.59185994
61.5,-165.5,b'',
61.5,-164.5,b'',
61.5,-163.5,b'',
61.5,-162.5,b'',
61.5,-161.5,b'',
61.5,-160.5,b'',
61.5,-159.5,b'',
61.5,-158.5,b'',
61.5,-157.5,b'',
61.5,-156.5,b'',
61.5,-155.5,b'',
61.5,-154.5,b'',
61.5,-153.5,b'',
61.5,-152.5,b'',
61.5,-151.5,b'',
61.5,-150.5,b'',
61.5,-149.5,b'',
61.5,-148.5,b'',
61.5,-147.5,b'',
61.5,-146.5,b'',
61.5,-145.5,b'',
61.5,-144.5,b'',
61.5,-143.5,b'',
61.5,-142.5,b'',
61.5,-141.5,b'',
61.5,-140.5,b'',
61.5,-139.5,b'',
61.5,-138.5,b'',
61.5,-137.5,b'',
61.5,-136.5,b'',
61.5,-135.5,b'',
61.5,-134.5,b'',
61.5,-133.5,b'',
61.5,-132.5,b'',
61.5,-131.5,b'',
61.5,-130.5,b'',
61.5,-129.5,b'',
61.5,-128.5,b'',
61.5,-127.5,b'',
61.5,-126.5,b'',
61.5,-125.5,b'',
61.5,-124.5,b'',
61.5,-123.5,b'',
61.5,-122.5,b'',
61.5,-121.5,b'',
61.5,-120.5,b'',
61.5,-119.5,b'',
61.5,-118.5,b'',
61.5,-117.5,b'',
61.5,-116.5,b'',
61.5,-115.5,b'',
61.5,-114.5,b'',
61.5,-113.5,b'',
61.5,-112.5,b'',
61.5,-111.5,b'',
61.5,-110.5,b'',
61.5,-109.5,b'',
61.5,-108.5,b'',
61.5,-107.5,b'',
61.5,-106.5,b'',
61.5,-105.5,b'',
61.5,-104.5,b'',
61.5,-103.5,b'',
61.5,-102.5,b'',
61.5,-101.5,b'',
61.5,-100.5,b'',
61.5,-99.5,b'',
61.5,-98.5,b'',
61.5,-97.5,b'',
61.5,-96.5,b'',
61.5,-95.5,b'',
61.5,-94.5,b'',
61.5,-93.5,b'',
61.5,-92.5,b'',-0.047198724
61.5,-91.5,b'',0.011355434
61.5,-90.5,b'',0.061423432
61.5,-89.5,b'',0.100869074
61.5,-88.5,b'',0.12983838
61.5,-87.5,b'',0.15026514
61.5,-86.5,b'',0.16646434
61.5,-85.5,b'',0.18202876
61.5,-84.5,b'',0.19873376
61.5,-83.5,b'',0.21777983
61.5,-82.5,b'',0.23922637
61.5,-81.5,b'',0.2622039
61.5,-80.5,b'',0.28411326
61.5,-79.5,b'',0.302105
61.5,-78.5,b'',0.31372488
61.5,-77.5,b'',
61.5,-76.5,b'',
61.5,-75.5,b'',
61.5,-74.5,b'',
61.5,-73.5,b'',
61.5,-72.5,b'',
61.5,-71.5,b'',
61.5,-70.5,b'',0.30268317
61.5,-69.5,b'',0.35209274
61.5,-68.5,b'',0.38036928
61.5,-67.5,b'',0.4296485
61.5,-66.5,b'',0.49753085
61.5,-65.5,b'',0.57826996
61.5,-64.5,b'',0.66653335
61.5,-63.5,b'',0.75310445
61.5,-62.5,b'',0.8287982
61.5,-61.5,b'',0.8884589
61.5,-60.5,b'',0.9265072
61.5,-59.5,b'',0.9414217
61.5,-58.5,b'',0.937178
61.5,-57.5,b'',0.9146597
61.5,-56.5,b'',0.87351495
61.5,-55.5,b'',0.8155777
61.5,-54.5,b'',0.7420367
61.5,-53.5,b'',0.65621793
61.5,-52.5,b'',0.5581886
61.5,-51.5,b'',0.4476555
61.5,-50.5,b'',0.3295706
61.5,-49.5,b'',
61.5,-48.5,b'',
61.5,-47.5,b'',
61.5,-46.5,b'',
61.5,-45.5,b'',
61.5,-44.5,b'',
61.5,-43.5,b'',
61.5,-42.5,b'',
61.5,-41.5,b'',0.22751956
61.5,-40.5,b'',0.3261034
61.5,-39.5,b'',0.4016683
61.5,-38.5,b'',0.46192232
61.5,-37.5,b'',0.51232255
61.5,-36.5,b'',0.553463
61.5,-35.5,b'',0.58361834
61.5,-34.5,b'',0.60264623
61.5,-33.5,b'',0.61269194
61.5,-32.5,b'',0.6162752
61.5,-31.5,b'',0.6183962
61.5,-30.5,b'',0.6215263
61.5,-29.5,b'',0.6268371
61.5,-28.5,b'',0.63501227
61.5,-27.5,b'',0.6404552
61.5,-26.5,b'',0.63965833
61.5,-25.5,b'',0.63194907
61.5,-24.5,b'',0.6176289
61.5,-23.5,b'',0.5980277
61.5,-22.5,b'',0.5776022
61.5,-21.5,b'',0.5597693
61.5,-20.5,b'',0.5448706
61.5,-19.5,b'',0.5347745
61.5,-18.5,b'',0.5298668
61.5,-17.5,b'',0.52961594
61.5,-16.5,b'',0.53156793
61.5,-15.5,b'',0.5352902
61.5,-14.5,b'',0.544153
61.5,-13.5,b'',0.55836415
61.5,-12.5,b'',0.57477725
61.5,-11.5,b'',0.58811116
61.5,-10.5,b'',0.5946835
61.5,-9.5,b'',0.5970887
61.5,-8.5,b'',0.59525377
61.5,-7.5,b'',0.5866436
61.5,-6.5,b'',0.57703245
61.5,-5.5,b'',0.5711039
61.5,-4.5,b'',0.5631056
61.5,-3.5,b'',0.5584755
61.5,-2.5,b'',0.55899346
61.5,-1.5,b'',0.5604375
61.5,-0.5,b'',0.5637796
61.5,0.5,b'',0.58523595
61.5,1.5,b'',0.62355995
61.5,2.5,b'',0.63146
61.5,3.5,b'',0.6062093
61.5,4.5,b'',0.56840897
61.5,5.5,b'',
61.5,6.5,b'',
61.5,7.5,b'',
61.5,8.5,b'',
61.5,9.5,b'',
61.5,10.5,b'',
61.5,11.5,b'',
61.5,12.5,b'',
61.5,13.5,b'',
61.5,14.5,b'',
61.5,15.5,b'',
61.5,16.5,b'',
61.5,17.5,b'',-0.018753104
61.5,18.5,b'',-0.028412735
61.5,19.5,b'',-0.02243319
61.5,20.5,b'',-0.00037829802
61.5,21.5,b'',
61.5,22.5,b'',
61.5,23.5,b'',
61.5,24.5,b'',
61.5,25.5,b'',
61.5,26.5,b'',
61.5,27.5,b'',
61.5,28.5,b'',
61.5,29.5,b'',
61.5,30.5,b'',
61.5,31.5,b'',
61.5,32.5,b'',
61.5,33.5,b'',
61.5,34.5,b'',
61.5,35.5,b'',
61.5,36.5,b'',
61.5,37.5,b'',
61.5,38.5,b'',
61.5,39.5,b'',
61.5,40.5,b'',
61.5,41.5,b'',
61.5,42.5,b'',
61.5,43.5,b'',
61.5,44.5,b'',
61.5,45.5,b'',
61.5,46.5,b'',
61.5,47.5,b'',
61.5,48.5,b'',
61.5,49.5,b'',
61.5,50.5,b'',
61.5,51.5,b'',
61.5,52.5,b'',
61.5,53.5,b'',
61.5,54.5,b'',
61.5,55.5,b'',
61.5,56.5,b'',
61.5,57.5,b'',
61.5,58.5,b'',
61.5,59.5,b'',
61.5,60.5,b'',
61.5,61.5,b'',
61.5,62.5,b'',
61.5,63.5,b'',
61.5,64.5,b'',
61.5,65.5,b'',
61.5,66.5,b'',
61.5,67.5,b'',
61.5,68.5,b'',
61.5,69.5,b'',
61.5,70.5,b'',
61.5,71.5,b'',
61.5,72.5,b'',
61.5,73.5,b'',
61.5,74.5,b'',
61.5,75.5,b'',
61.5,76.5,b'',
61.5,77.5,b'',
61.5,78.5,b'',
61.5,79.5,b'',
61.5,80.5,b'',
61.5,81.5,b'',
61.5,82.5,b'',
61.5,83.5,b'',
61.5,84.5,b'',
61.5,85.5,b'',
61.5,86.5,b'',
61.5,87.5,b'',
61.5,88.5,b'',
61.5,89.5,b'',
61.5,90.5,b'',
61.5,91.5,b'',
61.5,92.5,b'',
61.5,93.5,b'',
61.5,94.5,b'',
61.5,95.5,b'',
61.5,96.5,b'',
61.5,97.5,b'',
61.5,98.5,b'',
61.5,99.5,b'',
61.5,100.5,b'',
61.5,101.5,b'',
61.5,102.5,b'',
61.5,103.5,b'',
61.5,104.5,b'',
61.5,105.5,b'',
61.5,106.5,b'',
61.5,107.5,b'',
61.5,108.5,b'',
61.5,109.5,b'',
61.5,110.5,b'',
61.5,111.5,b'',
61.5,112.5,b'',
61.5,113.5,b'',
61.5,114.5,b'',
61.5,115.5,b'',
61.5,116.5,b'',
61.5,117.5,b'',
61.5,118.5,b'',
61.5,119.5,b'',
61.5,120.5,b'',
61.5,121.5,b'',
61.5,122.5,b'',
61.5,123.5,b'',
61.5,124.5,b'',
61.5,125.5,b'',
61.5,126.5,b'',
61.5,127.5,b'',
61.5,128.5,b'',
61.5,129.5,b'',
61.5,130.5,b'',
61.5,131.5,b'',
61.5,132.5,b'',
61.5,133.5,b'',
61.5,134.5,b'',
61.5,135.5,b'',
61.5,136.5,b'',
61.5,137.5,b'',
61.5,138.5,b'',
61.5,139.5,b'',
61.5,140.5,b'',
61.5,141.5,b'',
61.5,142.5,b'',
61.5,143.5,b'',
61.5,144.5,b'',
61.5,145.5,b'',
61.5,146.5,b'',
61.5,147.5,b'',
61.5,148.5,b'',
61.5,149.5,b'',
61.5,150.5,b'',
61.5,151.5,b'',
61.5,152.5,b'',
61.5,153.5,b'',
61.5,154.5,b'',
61.5,155.5,b'',
61.5,156.5,b'',
61.5,157.5,b'',0.6098359
61.5,158.5,b'',0.61076653
61.5,159.5,b'',
61.5,160.5,b'',
61.5,161.5,b'',
61.5,162.5,b'',
61.5,163.5,b'',
61.5,164.5,b'',
61.5,165.5,b'',
61.5,166.5,b'',
61.5,167.5,b'',
61.5,168.5,b'',
61.5,169.5,b'',
61.5,170.5,b'',
61.5,171.5,b'',
61.5,172.5,b'',
61.5,173.5,b'',
61.5,174.5,b'',0.6278063
61.5,175.5,b'',0.6336038
61.5,176.5,b'',0.64054996
61.5,177.5,b'',0.6479361
61.5,178.5,b'',0.656383
61.5,179.5,b'',0.66400856
62.5,-179.5,b'',0.69013256
62.5,-178.5,b'',0.67072874
62.5,-177.5,b'',0.65524626
62.5,-176.5,b'',0.65105987
62.5,-175.5,b'',0.6505411
62.5,-174.5,b'',0.6488532
62.5,-173.5,b'',0.6524919
62.5,-172.5,b'',0.6505289
62.5,-171.5,b'',0.64763486
62.5,-170.5,b'',0.64366645
62.5,-169.5,b'',0.6273356
62.5,-168.5,b'',0.61509794
62.5,-167.5,b'',0.61371034
62.5,-166.5,b'',0.6091077
62.5,-165.5,b'',0.60154307
62.5,-164.5,b'',
62.5,-163.5,b'',
62.5,-162.5,b'',
62.5,-161.5,b'',
62.5,-160.5,b'',
62.5,-159.5,b'',
62.5,-158.5,b'',
62.5,-157.5,b'',
62.5,-156.5,b'',
62.5,-155.5,b'',
62.5,-154.5,b'',
62.5,-153.5,b'',
62.5,-152.5,b'',
62.5,-151.5,b'',
62.5,-150.5,b'',
62.5,-149.5,b'',
62.5,-148.5,b'',
62.5,-147.5,b'',
62.5,-146.5,b'',
62.5,-145.5,b'',
62.5,-144.5,b'',
62.5,-143.5,b'',
62.5,-142.5,b'',
62.5,-141.5,b'',
62.5,-140.5,b'',
62.5,-139.5,b'',
62.5,-138.5,b'',
62.5,-137.5,b'',
62.5,-136.5,b'',
62.5,-135.5,b'',
62.5,-134.5,b'',
62.5,-133.5,b'',
62.5,-132.5,b'',
62.5,-131.5,b'',
62.5,-130.5,b'',
62.5,-129.5,b'',
62.5,-128.5,b'',
62.5,-127.5,b'',
62.5,-126.5,b'',
62.5,-125.5,b'',
62.5,-124.5,b'',
62.5,-123.5,b'',
62.5,-122.5,b'',
62.5,-121.5,b'',
62.5,-120.5,b'',
62.5,-119.5,b'',
62.5,-118.5,b'',
62.5,-117.5,b'',
62.5,-116.5,b'',
62.5,-115.5,b'',
62.5,-114.5,b'',
62.5,-113.5,b'',
62.5,-112.5,b'',
62.5,-111.5,b'',
62.5,-110.5,b'',
62.5,-109.5,b'',
62.5,-108.5,b'',
62.5,-107.5,b'',
62.5,-106.5,b'',
62.5,-105.5,b'',
62.5,-104.5,b'',
62.5,-103.5,b'',
62.5,-102.5,b'',
62.5,-101.5,b'',
62.5,-100.5,b'',
62.5,-99.5,b'',
62.5,-98.5,b'',
62.5,-97.5,b'',
62.5,-96.5,b'',
62.5,-95.5,b'',
62.5,-94.5,b'',
62.5,-93.5,b'',
62.5,-92.5,b'',
62.5,-91.5,b'',0.051000923
62.5,-90.5,b'',0.10141132
62.5,-89.5,b'',0.14078456
62.5,-88.5,b'',0.16942427
62.5,-87.5,b'',0.18997173
62.5,-86.5,b'',0.20511279
62.5,-85.5,b'',0.21743815
62.5,-84.5,b'',0.22908184
62.5,-83.5,b'',
62.5,-82.5,b'',
62.5,-81.5,b'',0.26163715
62.5,-80.5,b'',0.2705667
62.5,-79.5,b'',0.27690917
62.5,-78.5,b'',0.27859122
62.5,-77.5,b'',
62.5,-76.5,b'',0.26378828
62.5,-75.5,b'',0.24891523
62.5,-74.5,b'',
62.5,-73.5,b'',0.20682105
62.5,-72.5,b'',0.18540822
62.5,-71.5,b'',0.16891225
62.5,-70.5,b'',0.20625126
62.5,-69.5,b'',
62.5,-68.5,b'',
62.5,-67.5,b'',
62.5,-66.5,b'',
62.5,-65.5,b'',0.54340804
62.5,-64.5,b'',
62.5,-63.5,b'',0.7062912
62.5,-62.5,b'',0.77902097
62.5,-61.5,b'',0.8374009
62.5,-60.5,b'',0.8782665
62.5,-59.5,b'',0.8960034
62.5,-58.5,b'',0.89045733
62.5,-57.5,b'',0.863704
62.5,-56.5,b'',0.81444675
62.5,-55.5,b'',0.74437773
62.5,-54.5,b'',0.65640545
62.5,-53.5,b'',0.55484617
62.5,-52.5,b'',0.44393557
62.5,-51.5,b'',0.35633954
62.5,-50.5,b'',0.25190553
62.5,-49.5,b'',
62.5,-48.5,b'',
62.5,-47.5,b'',
62.5,-46.5,b'',
62.5,-45.5,b'',
62.5,-44.5,b'',
62.5,-43.5,b'',
62.5,-42.5,b'',
62.5,-41.5,b'',0.11031953
62.5,-40.5,b'',0.23744126
62.5,-39.5,b'',0.33605608
62.5,-38.5,b'',0.40922803
62.5,-37.5,b'',0.4690884
62.5,-36.5,b'',0.51996267
62.5,-35.5,b'',0.5597411
62.5,-34.5,b'',0.5872997
62.5,-33.5,b'',0.60406816
62.5,-32.5,b'',0.6109639
62.5,-31.5,b'',0.6127766
62.5,-30.5,b'',0.6130201
62.5,-29.5,b'',0.61260015
62.5,-28.5,b'',0.61248106
62.5,-27.5,b'',0.6092347
62.5,-26.5,b'',0.59835184
62.5,-25.5,b'',0.57779235
62.5,-24.5,b'',0.5498878
62.5,-23.5,b'',0.5150951
62.5,-22.5,b'',0.47837973
62.5,-21.5,b'',0.44437724
62.5,-20.5,b'',0.41502038
62.5,-19.5,b'',0.3931452
62.5,-18.5,b'',0.3806658
62.5,-17.5,b'',0.38092607
62.5,-16.5,b'',0.3932274
62.5,-15.5,b'',0.41403374
62.5,-14.5,b'',0.4413442
62.5,-13.5,b'',0.47306958
62.5,-12.5,b'',0.5041354
62.5,-11.5,b'',0.530115
62.5,-10.5,b'',0.54922616
62.5,-9.5,b'',0.5627106
62.5,-8.5,b'',0.5699011
62.5,-7.5,b'',0.5711663
62.5,-6.5,b'',0.57027423
62.5,-5.5,b'',0.5684004
62.5,-4.5,b'',0.56679094
62.5,-3.5,b'',0.5675038
62.5,-2.5,b'',0.56867385
62.5,-1.5,b'',0.57190865
62.5,-0.5,b'',0.592057
62.5,0.5,b'',0.6275791
62.5,1.5,b'',0.638136
62.5,2.5,b'',0.61816937
62.5,3.5,b'',0.59247863
62.5,4.5,b'',0.5587512
62.5,5.5,b'',0.5132429
62.5,6.5,b'',
62.5,7.5,b'',
62.5,8.5,b'',
62.5,9.5,b'',
62.5,10.5,b'',
62.5,11.5,b'',
62.5,12.5,b'',
62.5,13.5,b'',
62.5,14.5,b'',
62.5,15.5,b'',
62.5,16.5,b'',
62.5,17.5,b'',
62.5,18.5,b'',-0.08344431
62.5,19.5,b'',-0.09421679
62.5,20.5,b'',-0.088393286
62.5,21.5,b'',
62.5,22.5,b'',
62.5,23.5,b'',
62.5,24.5,b'',
62.5,25.5,b'',
62.5,26.5,b'',
62.5,27.5,b'',
62.5,28.5,b'',
62.5,29.5,b'',
62.5,30.5,b'',
62.5,31.5,b'',
62.5,32.5,b'',
62.5,33.5,b'',
62.5,34.5,b'',
62.5,35.5,b'',
62.5,36.5,b'',
62.5,37.5,b'',
62.5,38.5,b'',
62.5,39.5,b'',
62.5,40.5,b'',
62.5,41.5,b'',
62.5,42.5,b'',
62.5,43.5,b'',
62.5,44.5,b'',
62.5,45.5,b'',
62.5,46.5,b'',
62.5,47.5,b'',
62.5,48.5,b'',
62.5,49.5,b'',
62.5,50.5,b'',
62.5,51.5,b'',
62.5,52.5,b'',
62.5,53.5,b'',
62.5,54.5,b'',
62.5,55.5,b'',
62.5,56.5,b'',
62.5,57.5,b'',
62.5,58.5,b'',
62.5,59.5,b'',
62.5,60.5,b'',
62.5,61.5,b'',
62.5,62.5,b'',
62.5,63.5,b'',
62.5,64.5,b'',
62.5,65.5,b'',
62.5,66.5,b'',
62.5,67.5,b'',
62.5,68.5,b'',
62.5,69.5,b'',
62.5,70.5,b'',
62.5,71.5,b'',
62.5,72.5,b'',
62.5,73.5,b'',
62.5,74.5,b'',
62.5,75.5,b'',
62.5,76.5,b'',
62.5,77.5,b'',
62.5,78.5,b'',
62.5,79.5,b'',
62.5,80.5,b'',
62.5,81.5,b'',
62.5,82.5,b'',
62.5,83.5,b'',
62.5,84.5,b'',
62.5,85.5,b'',
62.5,86.5,b'',
62.5,87.5,b'',
62.5,88.5,b'',
62.5,89.5,b'',
62.5,90.5,b'',
62.5,91.5,b'',
62.5,92.5,b'',
62.5,93.5,b'',
62.5,94.5,b'',
62.5,95.5,b'',
62.5,96.5,b'',
62.5,97.5,b'',
62.5,98.5,b'',
62.5,99.5,b'',
62.5,100.5,b'',
62.5,101.5,b'',
62.5,102.5,b'',
62.5,103.5,b'',
62.5,104.5,b'',
62.5,105.5,b'',
62.5,106.5,b'',
62.5,107.5,b'',
62.5,108.5,b'',
62.5,109.5,b'',
62.5,110.5,b'',
62.5,111.5,b'',
62.5,112.5,b'',
62.5,113.5,b'',
62.5,114.5,b'',
62.5,115.5,b'',
62.5,116.5,b'',
62.5,117.5,b'',
62.5,118.5,b'',
62.5,119.5,b'',
62.5,120.5,b'',
62.5,121.5,b'',
62.5,122.5,b'',
62.5,123.5,b'',
62.5,124.5,b'',
62.5,125.5,b'',
62.5,126.5,b'',
62.5,127.5,b'',
62.5,128.5,b'',
62.5,129.5,b'',
62.5,130.5,b'',
62.5,131.5,b'',
62.5,132.5,b'',
62.5,133.5,b'',
62.5,134.5,b'',
62.5,135.5,b'',
62.5,136.5,b'',
62.5,137.5,b'',
62.5,138.5,b'',
62.5,139.5,b'',
62.5,140.5,b'',
62.5,141.5,b'',
62.5,142.5,b'',
62.5,143.5,b'',
62.5,144.5,b'',
62.5,145.5,b'',
62.5,146.5,b'',
62.5,147.5,b'',
62.5,148.5,b'',
62.5,149.5,b'',
62.5,150.5,b'',
62.5,151.5,b'',
62.5,152.5,b'',
62.5,153.5,b'',
62.5,154.5,b'',
62.5,155.5,b'',
62.5,156.5,b'',
62.5,157.5,b'',
62.5,158.5,b'',
62.5,159.5,b'',
62.5,160.5,b'',
62.5,161.5,b'',
62.5,162.5,b'',
62.5,163.5,b'',
62.5,164.5,b'',
62.5,165.5,b'',
62.5,166.5,b'',
62.5,167.5,b'',
62.5,168.5,b'',
62.5,169.5,b'',
62.5,170.5,b'',
62.5,171.5,b'',
62.5,172.5,b'',
62.5,173.5,b'',
62.5,174.5,b'',
62.5,175.5,b'',
62.5,176.5,b'',
62.5,177.5,b'',0.6613186
62.5,178.5,b'',
62.5,179.5,b'',
63.5,-179.5,b'',0.72076094
63.5,-178.5,b'',0.70274496
63.5,-177.5,b'',0.68640697
63.5,-176.5,b'',0.68195736
63.5,-175.5,b'',0.68436855
63.5,-174.5,b'',0.68579113
63.5,-173.5,b'',0.6937791
63.5,-172.5,b'',0.690783
63.5,-171.5,b'',
63.5,-170.5,b'',
63.5,-169.5,b'',0.6569782
63.5,-168.5,b'',0.64710826
63.5,-167.5,b'',0.6481183
63.5,-166.5,b'',0.646768
63.5,-165.5,b'',0.64198387
63.5,-164.5,b'',0.62632334
63.5,-163.5,b'',0.6011312
63.5,-162.5,b'',0.5725024
63.5,-161.5,b'',0.53753316
63.5,-160.5,b'',
63.5,-159.5,b'',
63.5,-158.5,b'',
63.5,-157.5,b'',
63.5,-156.5,b'',
63.5,-155.5,b'',
63.5,-154.5,b'',
63.5,-153.5,b'',
63.5,-152.5,b'',
63.5,-151.5,b'',
63.5,-150.5,b'',
63.5,-149.5,b'',
63.5,-148.5,b'',
63.5,-147.5,b'',
63.5,-146.5,b'',
63.5,-145.5,b'',
63.5,-144.5,b'',
63.5,-143.5,b'',
63.5,-142.5,b'',
63.5,-141.5,b'',
63.5,-140.5,b'',
63.5,-139.5,b'',
63.5,-138.5,b'',
63.5,-137.5,b'',
63.5,-136.5,b'',
63.5,-135.5,b'',
63.5,-134.5,b'',
63.5,-133.5,b'',
63.5,-132.5,b'',
63.5,-131.5,b'',
63.5,-130.5,b'',
63.5,-129.5,b'',
63.5,-128.5,b'',
63.5,-127.5,b'',
63.5,-126.5,b'',
63.5,-125.5,b'',
63.5,-124.5,b'',
63.5,-123.5,b'',
63.5,-122.5,b'',
63.5,-121.5,b'',
63.5,-120.5,b'',
63.5,-119.5,b'',
63.5,-118.5,b'',
63.5,-117.5,b'',
63.5,-116.5,b'',
63.5,-115.5,b'',
63.5,-114.5,b'',
63.5,-113.5,b'',
63.5,-112.5,b'',
63.5,-111.5,b'',
63.5,-110.5,b'',
63.5,-109.5,b'',
63.5,-108.5,b'',
63.5,-107.5,b'',
63.5,-106.5,b'',
63.5,-105.5,b'',
63.5,-104.5,b'',
63.5,-103.5,b'',
63.5,-102.5,b'',
63.5,-101.5,b'',
63.5,-100.5,b'',
63.5,-99.5,b'',
63.5,-98.5,b'',
63.5,-97.5,b'',
63.5,-96.5,b'',
63.5,-95.5,b'',
63.5,-94.5,b'',
63.5,-93.5,b'',
63.5,-92.5,b'',
63.5,-91.5,b'',
63.5,-90.5,b'',
63.5,-89.5,b'',0.18134263
63.5,-88.5,b'',0.2079272
63.5,-87.5,b'',0.22496052
63.5,-86.5,b'',0.23472881
63.5,-85.5,b'',
63.5,-84.5,b'',
63.5,-83.5,b'',0.23536444
63.5,-82.5,b'',0.22970477
63.5,-81.5,b'',
63.5,-80.5,b'',0.21112275
63.5,-79.5,b'',0.19780591
63.5,-78.5,b'',0.18170775
63.5,-77.5,b'',
63.5,-76.5,b'',0.1492612
63.5,-75.5,b'',0.13326983
63.5,-74.5,b'',0.11818844
63.5,-73.5,b'',0.107152596
63.5,-72.5,b'',0.10226756
63.5,-71.5,b'',
63.5,-70.5,b'',
63.5,-69.5,b'',
63.5,-68.5,b'',
63.5,-67.5,b'',
63.5,-66.5,b'',
63.5,-65.5,b'',
63.5,-64.5,b'',0.5551217
63.5,-63.5,b'',0.6326042
63.5,-62.5,b'',0.7039863
63.5,-61.5,b'',0.7635655
63.5,-60.5,b'',0.8075859
63.5,-59.5,b'',0.82963085
63.5,-58.5,b'',0.82518613
63.5,-57.5,b'',0.79527265
63.5,-56.5,b'',0.7383515
63.5,-55.5,b'',0.657537
63.5,-54.5,b'',0.5609137
63.5,-53.5,b'',0.4826332
63.5,-52.5,b'',0.4019506
63.5,-51.5,b'',
63.5,-50.5,b'',
63.5,-49.5,b'',
63.5,-48.5,b'',
63.5,-47.5,b'',
63.5,-46.5,b'',
63.5,-45.5,b'',
63.5,-44.5,b'',
63.5,-43.5,b'',
63.5,-42.5,b'',
63.5,-41.5,b'',
63.5,-40.5,b'',0.14706087
63.5,-39.5,b'',0.2580983
63.5,-38.5,b'',0.33976015
63.5,-37.5,b'',0.40792814
63.5,-36.5,b'',0.46650624
63.5,-35.5,b'',0.5133859
63.5,-34.5,b'',0.5465607
63.5,-33.5,b'',0.5688758
63.5,-32.5,b'',0.582726
63.5,-31.5,b'',0.58777845
63.5,-30.5,b'',0.5863365
63.5,-29.5,b'',0.58084965
63.5,-28.5,b'',0.57218534
63.5,-27.5,b'',0.559407
63.5,-26.5,b'',0.5390707
63.5,-25.5,b'',0.507139
63.5,-24.5,b'',0.46520028
63.5,-23.5,b'',0.41601562
63.5,-22.5,b'',0.36497182
63.5,-21.5,b'',0.3142731
63.5,-20.5,b'',
63.5,-19.5,b'',
63.5,-18.5,b'',
63.5,-17.5,b'',0.11383381
63.5,-16.5,b'',0.13507417
63.5,-15.5,b'',0.21005626
